28.75	2.611	0.01535
28.8	2.605	0.0151
28.85	2.6	0.01485
28.9	2.595	0.01461
28.95	2.589	0.01438
29	2.584	0.01415
29.2	2.565	0.01332
29.4	2.547	0.01258
29.6	2.53	0.01192
29.8	2.515	0.01132
30	2.5	0.01079
30.5	2.468	0.009643
31	2.44	0.008721
31.5	2.416	0.007962
32	2.395	0.007326
50	2.214	0.00286
52.63	2.2	0.00268
55.56	2.188	0.00248
58.82	2.178	0.00229
62.5	2.169	0.00214
66.67	2.161	0.00191
71.43	2.154	0.00182
72.73	2.152	0.00185
74.07	2.15	0.00236
75.47	2.148	0.0036
76.92	2.147	0.00618
78.43	2.147	0.00674
80	2.148	0.00369
81.63	2.146	0.00156
83.33	2.144	0.00106
90.91	2.136	0.00094
100	2.132	0.000955
111.1	2.128	0.000884
125	2.124	0.000895
142.9	2.121	0.00091
166.7	2.119	0.000796
200	2.1114	0.000796
250	2.1096	0.000796
333.3	2.1081	0.000796
500	2.107	-0.0001
1000	2.1063	-0.0001
